Plasmids	locus_tag	protein_id	E-value_1	E-value_2
NZ_MSMO01000007.1	BEI50_RS10115	WP_075395821.1	0.0001	0.00013
NZ_MSMO01000007.1	BEI50_RS10110	WP_075395820.1	0.32	0.41
NZ_MSMO01000007.1	BEI50_RS10110	WP_075395820.1	2.9	3.6
NZ_MSMO01000007.1	BEI50_RS10080	WP_075395815.1	0.059	0.063
NZ_MSMO01000007.1	BEI50_RS10115	WP_075395821.1	1.1e-13	1.4e-13
NZ_MSMO01000007.1	BEI50_RS10115	WP_075395821.1	7.8e-15	1e-14
NZ_MSMO01000007.1	BEI50_RS10115	WP_075395821.1	1.9e-06	2.3e-06
NZ_MSMO01000007.1	BEI50_RS10095	WP_075395817.1	0.41	0.38
NZ_MSMO01000007.1	BEI50_RS10365	WP_075395861.1	1.2	1.4
NZ_LYVD01000048.1	A9L49_RS30805	WP_065230183.1	0.63	0.71
NZ_LYVD01000047.1	A9L49_RS30790	WP_065230175.1	9.2	10
NZ_LYVD01000047.1	A9L49_RS30320	WP_065230105.1	0.45	0.52
NZ_LYVD01000047.1	A9L49_RS29915	WP_065230055.1	3.5	2
NZ_LYVD01000047.1	A9L49_RS30320	WP_065230105.1	5.6	6.2
NZ_LYVD01000047.1	A9L49_RS30295	WP_065230104.1	0.004	0.0059
NZ_LYVD01000047.1	A9L49_RS30140	WP_065230082.1	0.088	0.13
NZ_LYVD01000047.1	A9L49_RS30320	WP_065230105.1	7.3	9.9
NZ_LYVD01000047.1	A9L49_RS30320	WP_065230105.1	1.2	1.4
NZ_LYVD01000047.1	A9L49_RS30320	WP_065230105.1	0.6	0.7
NZ_LYVD01000047.1	A9L49_RS30140	WP_065230082.1	1.2	1.6
NZ_LYVD01000047.1	A9L49_RS30345	WP_065230109.1	3.3	3.6
NZ_LYVD01000047.1	A9L49_RS30320	WP_065230105.1	1.8	2.2
NZ_LYVD01000047.1	A9L49_RS30320	WP_065230105.1	0.13	0.16
NZ_LYVD01000047.1	A9L49_RS30420	WP_080478065.1	0.31	0.35
NZ_LYVD01000047.1	A9L49_RS30295	WP_065230104.1	4.6e-06	4.6e-06
NZ_LYVD01000047.1	A9L49_RS30140	WP_065230082.1	7.1	10
NZ_LYVD01000047.1	A9L49_RS30230	WP_065230095.1	4.4	4.8
NZ_LYVD01000045.1	A9L49_RS29785	WP_065230038.1	0.43	0.68
NZ_LYVD01000042.1	A9L49_RS29165	WP_065229970.1	1	1.2
NZ_LYVD01000035.1	A9L49_RS28455	WP_139062917.1	0.25	0.26
NZ_LYVD01000031.1	A9L49_RS28345	WP_065229892.1	0.06	0.075
NZ_LYVD01000031.1	A9L49_RS28320	WP_065229889.1	1.1	5.5
NZ_LYVD01000026.1	A9L49_RS27855	WP_080478024.1	2.1e-08	3e-08
NZ_LYVD01000026.1	A9L49_RS27855	WP_080478024.1	7.1e-15	7.1e-15
NZ_LYVD01000026.1	A9L49_RS28000	WP_065229845.1	0.027	0.031
NZ_LYVD01000026.1	A9L49_RS27855	WP_080478024.1	0.061	0.076
NZ_LYVD01000026.1	A9L49_RS28000	WP_065229845.1	0.0078	0.0088
NZ_LYVD01000026.1	A9L49_RS27820	WP_065229819.1	0.31	0.4
NZ_ABDA02000035.1	BCAH1134_RS29490	WP_000081390.1	0.03	0.043
NZ_ABDA02000035.1	BCAH1134_RS28310	WP_002197114.1	0.23	0.35
NZ_ABDA02000035.1	BCAH1134_RS29030	WP_000444115.1	1.3	1.5
NZ_ABDA02000035.1	BCAH1134_RS28990	WP_000008935.1	0.0017	0.002
NZ_ABDA02000035.1	BCAH1134_RS28990	WP_000008935.1	1.1	1.8
NZ_ABDA02000035.1	BCAH1134_RS29445	WP_001119732.1	5.2e-07	6.5e-07
NZ_ABDA02000035.1	BCAH1134_RS29490	WP_000081390.1	2.5e-06	2.5e-06
NZ_ABDA02000035.1	BCAH1134_RS29685	WP_000769543.1	0.95	1.7
NZ_ABDA02000035.1	BCAH1134_RS29470	WP_000548224.1	2.3	2.7
NZ_ABDA02000035.1	BCAH1134_RS29595	WP_001035636.1	2.5	2.7
PHQW02000016.1	CR195_028530	PYD94758.1	0.074	0.072
PHQW02000016.1	CR195_028530	PYD94758.1	1.9	1.9
PHQW02000016.1	CR195_028530	PYD94758.1	4	4.8
CP026679.1	C2I25_28550	AVP48972.1	3.3	3.6
CP026679.1	C2I25_28550	AVP48972.1	0.0073	0.0094
CP026679.1	C2I25_28550	AVP48972.1	0.48	0.51
CP026679.1	C2I25_28550	AVP48972.1	0.15	0.2
CP016597.1	BA204_27955	ASJ51888.1	4e-17	4e-17
CP016597.1	BA204_27955	ASJ51888.1	2.5e-47	2.5e-47
CP016597.1	BA204_27955	ASJ51888.1	0.022	3.5
CP016597.1	BA204_27955	ASJ51888.1	1.8e-05	1.8e-05
CP016597.1	BA204_27955	ASJ51888.1	4.7e-13	4.7e-13
CP016597.1	BA204_27955	ASJ51888.1	6.2e-23	1.3e-19
CP016597.1	BA204_27955	ASJ51888.1	0.00078	0.00078
CP016597.1	BA204_27955	ASJ51888.1	0.0038	0.15
CP016597.1	BA204_27955	ASJ51888.1	4.2	0.48
CP016597.1	BA204_27955	ASJ51888.1	1.4e-08	1.4e-08
CP016597.1	BA204_27955	ASJ51888.1	3.8	15
CP016597.1	BA204_27955	ASJ51888.1	1.2e-07	1.2e-07
CP016597.1	BA204_27955	ASJ51888.1	1.4e-27	1.4e-27
CP016597.1	BA204_27955	ASJ51888.1	7.1e-05	7.1e-05
CP016597.1	BA204_28000	ASJ51896.1	0.0054	0.0062
CP016597.1	BA204_28190	ASJ51930.1	0.073	0.51
CP016597.1	BA204_27955	ASJ51888.1	3.7e-12	3.7e-12
CP016597.1	BA204_27955	ASJ51888.1	1.1e-08	4.1e-08
CP016597.1	BA204_27955	ASJ51888.1	3.6e-14	3.6e-14
CP016597.1	BA204_27955	ASJ51888.1	2.4e-22	2.4e-22
CP016597.1	BA204_27955	ASJ51888.1	1.1e-08	1.1e-08
CP016597.1	BA204_27810	ASJ51861.1	0.07	0.098
CP016597.1	BA204_27955	ASJ51888.1	1.5e-14	1.5e-14
CP016597.1	BA204_27955	ASJ51888.1	5.7e-07	5.3e-06
CP016597.1	BA204_27955	ASJ51888.1	0.002	0.002
CP016597.1	BA204_27945	ASJ51887.1	0.067	0.054
CP016597.1	BA204_28190	ASJ51930.1	1.5	1.7
CP016597.1	BA204_28190	ASJ51930.1	0.14	0.018
CP016597.1	BA204_28190	ASJ51930.1	0.022	0.027
CP016597.1	BA204_27955	ASJ51888.1	1.4e-66	1.4e-66
CP016597.1	BA204_27955	ASJ51888.1	8.1e-05	8.1e-05
CP016597.1	BA204_27890	ASJ51877.1	0.11	0.14
CP016597.1	BA204_28190	ASJ51930.1	0.53	2.6
CP016597.1	BA204_27955	ASJ51888.1	0.0005	0.0066
CP016597.1	BA204_27955	ASJ51888.1	4.9e-21	1.5e-19
CP016597.1	BA204_27955	ASJ51888.1	5.1e-17	5.1e-17
CP016597.1	BA204_27805	ASJ51860.1	0.034	0.036
CP016597.1	BA204_27955	ASJ51888.1	4e-06	4e-06
CP016597.1	BA204_27880	ASJ51875.1	0.13	0.14
CP016597.1	BA204_27945	ASJ51887.1	0.003	0.003
CP016597.1	BA204_27955	ASJ51888.1	3.8e-14	3.8e-14
CP016597.1	BA204_27955	ASJ51888.1	7.1e-24	7.1e-24
CP016597.1	BA204_27955	ASJ51888.1	0.00015	0.00015
CP016597.1	BA204_27945	ASJ51887.1	0.078	0.038
CP016597.1	BA204_27955	ASJ51888.1	3.6e-09	5.8e-06
CP016597.1	BA204_28190	ASJ51930.1	1.7e-05	2.2e-05
CP016597.1	BA204_27955	ASJ51888.1	1e-07	7.5e-05
CP016597.1	BA204_27880	ASJ51875.1	0.48	0.52
CP016597.1	BA204_27955	ASJ51888.1	6.2e-05	6.2e-05
CP016597.1	BA204_27955	ASJ51888.1	1.2e-17	1.2e-17
CP016597.1	BA204_27955	ASJ51888.1	3.4e-07	3.4e-07
CP016597.1	BA204_27955	ASJ51888.1	1.5e-06	1.5e-06
CP016597.1	BA204_27955	ASJ51888.1	1.7e-43	1.7e-43
CP020941.1	B2J90_30835	ARO21790.1	0.22	0.28
CP020941.1	B2J90_30835	ARO21790.1	8.4e-05	0.00012
CP020941.1	B2J90_30835	ARO21790.1	1.5e-12	2.1e-12
CP020941.1	B2J90_30835	ARO21790.1	2.9e-15	4.5e-15
CP020941.1	B2J90_30945	ARO21812.1	0.059	0.066
CP020941.1	B2J90_30835	ARO21790.1	8.9e-06	1.1e-05
CP020941.1	B2J90_30965	ARO21816.1	2.3	2.5
CP020939.1	B2J90_29790	ARO21601.1	5.4e-13	2.2e-09
CP020939.1	B2J90_29790	ARO21601.1	3.9e-45	1.4e-37
CP020939.1	B2J90_29790	ARO21601.1	6.5e-06	6.5e-06
CP020939.1	B2J90_29790	ARO21601.1	1.2e-20	9.6e-13
CP020939.1	B2J90_29790	ARO21601.1	8e-22	3.5e-20
CP020939.1	B2J90_29790	ARO21601.1	3.3e-11	3.3e-11
CP020939.1	B2J90_29790	ARO21601.1	1.7e-08	1.7e-08
CP020939.1	B2J90_29790	ARO21601.1	1.2e-14	1.2e-14
CP020939.1	B2J90_29790	ARO21601.1	3.6e-48	1.9e-35
CP020939.1	B2J90_29790	ARO21601.1	5.1e-16	9.6e-14
CP020939.1	B2J90_29790	ARO21601.1	1e-32	1.1e-21
CP020939.1	B2J90_29790	ARO21601.1	2.8e-12	3.8e-05
CP020939.1	B2J90_29790	ARO21601.1	2.4e-75	1.8e-25
CP020939.1	B2J90_29790	ARO21601.1	1.8e-07	1.8e-07
CP020939.1	B2J90_29790	ARO21601.1	0.038	0.23
CP020939.1	B2J90_29790	ARO21601.1	6.2e-06	6.2e-06
CP020939.1	B2J90_29790	ARO21601.1	4.2e-28	3e-21
CP020939.1	B2J90_29790	ARO21601.1	5.2e-08	8.3e-05
CP020939.1	B2J90_29790	ARO21601.1	7.3e-43	3.2e-31
CP020939.1	B2J90_29790	ARO21601.1	4.8e-39	2e-26
CP020939.1	B2J90_29790	ARO21601.1	4.2e-31	1.8e-16
CP020939.1	B2J90_29790	ARO21601.1	8.1e-21	8.6e-16
CP020939.1	B2J90_29790	ARO21601.1	1.2e-05	1.2e-05
CP020939.1	B2J90_29530	ARO21553.1	0.09	0.09
CP020939.1	B2J90_29790	ARO21601.1	2.1e-18	1.4e-14
CP020939.1	B2J90_29790	ARO21601.1	2.4e-72	2e-45
CP020939.1	B2J90_29790	ARO21601.1	1.3e-10	2.6e-06
CP020939.1	B2J90_29670	ARO21579.1	0.044	0.053
CP020939.1	B2J90_29790	ARO21601.1	6.4e-09	6.4e-09
CP020939.1	B2J90_29790	ARO21601.1	3.3e-08	7.2e-08
CP020939.1	B2J90_29790	ARO21601.1	9.4e-18	9.4e-18
CP020939.1	B2J90_29740	ARO21593.1	0.2	0.21
CP020939.1	B2J90_29790	ARO21601.1	6.1e-06	6.4e-05
CP020939.1	B2J90_29790	ARO21601.1	1.9e-35	1.3e-24
CP020939.1	B2J90_29790	ARO21601.1	6.1e-15	6.1e-15
CP020939.1	B2J90_29790	ARO21601.1	0.00031	0.00031
CP020939.1	B2J90_29790	ARO21601.1	1.1e-24	1.4e-10
CP020939.1	B2J90_29790	ARO21601.1	2e-52	8e-26
CP020939.1	B2J90_29790	ARO21601.1	5.9e-96	1.8e-75
CP020939.1	B2J90_29780	ARO21599.1	0.095	0.47
CP020939.1	B2J90_29790	ARO21601.1	1.2e-78	2.7e-72
CP020939.1	B2J90_29790	ARO21601.1	1.6e-60	5.8e-31
CP020939.1	B2J90_29790	ARO21601.1	1.1e-10	1.1e-10
CP020939.1	B2J90_29790	ARO21601.1	7.9e-23	7.9e-23
CP020939.1	B2J90_29790	ARO21601.1	2.8e-45	6.9e-31
CP020939.1	B2J90_29790	ARO21601.1	7.5e-25	2.7e-24
CP020939.1	B2J90_29790	ARO21601.1	1.4e-37	4.1e-24
CP020938.1	B2J90_29100	ARO21455.1	0.01	0.012
CP020938.1	B2J90_28680	ARO21394.1	0.07	0.077
CP020938.1	B2J90_28680	ARO21394.1	1.4	1.7
CP020938.1	B2J90_28680	ARO21394.1	0.67	0.83
CP020938.1	B2J90_29100	ARO21455.1	0.02	0.023
CP020938.1	B2J90_28680	ARO21394.1	5.6e-05	7.1e-05
CP020938.1	B2J90_29100	ARO21455.1	0.16	0.49
CP020938.1	B2J90_28680	ARO21394.1	0.13	0.0089
CP020938.1	B2J90_29100	ARO21455.1	0.069	1.3
CP020938.1	B2J90_28655	ARO21390.1	0.3	0.45
CP020938.1	B2J90_28680	ARO21394.1	0.94	1.1
CP020938.1	B2J90_29200	ARO21473.1	5.8e-05	6.9e-05
CP020938.1	B2J90_28680	ARO21394.1	8.1e-05	8.5e-05
CP020938.1	B2J90_29200	ARO21473.1	6.1e-05	7.4e-05
CP020938.1	B2J90_29100	ARO21455.1	0.00056	0.0006
CP020938.1	B2J90_28680	ARO21394.1	0.53	0.61
CP020938.1	B2J90_28680	ARO21394.1	4.2	4.8
CP020938.1	B2J90_29265	ARO21486.1	0.074	0.087
CP020938.1	B2J90_29200	ARO21473.1	1.2e-05	1.3e-05
CP020938.1	B2J90_29100	ARO21455.1	0.083	0.21
CP020938.1	B2J90_28680	ARO21394.1	0.48	0.6
CP020938.1	B2J90_28680	ARO21394.1	0.62	0.7
CP020938.1	B2J90_29100	ARO21455.1	0.028	0.033
CP020938.1	B2J90_29100	ARO21455.1	0.002	0.0022
CP020938.1	B2J90_28680	ARO21394.1	1.3	1.7
CP020938.1	B2J90_28655	ARO21390.1	0.13	0.18
CP020938.1	B2J90_29480	ARO21526.1	1.2e-09	1.2e-09
CP020938.1	B2J90_28680	ARO21394.1	0.75	0.97
CP020938.1	B2J90_28680	ARO21394.1	8.6	11
CP020938.1	B2J90_28680	ARO21394.1	0.33	0.41
CP020938.1	B2J90_28680	ARO21394.1	0.8	0.91
CP014487.1	FORC21_5351	AQQ66146.1	0.21	0.23
CP014487.1	FORC21_5351	AQQ66146.1	0.55	0.64
CP014487.1	FORC21_5404	AQQ66199.1	2.9e-15	2.9e-15
CP014487.1	FORC21_5404	AQQ66199.1	3e-21	3.7e-10
CP014487.1	FORC21_5351	AQQ66146.1	0.27	0.27
CP014487.1	FORC21_5404	AQQ66199.1	7e-17	3.6e-14
CP014487.1	FORC21_5351	AQQ66146.1	0.041	0.044
CP014487.1	FORC21_5359	AQQ66154.1	0.17	0.22
CP014487.1	FORC21_5404	AQQ66199.1	5.3e-10	5.3e-10
CP014487.1	FORC21_5404	AQQ66199.1	1.7e-06	1.7e-06
CP014487.1	FORC21_5383	AQQ66178.1	0.047	0.056
CP014487.1	FORC21_5404	AQQ66199.1	1.5e-18	1.5e-18
CP014487.1	FORC21_5351	AQQ66146.1	0.47	0.51
CP014487.1	FORC21_5404	AQQ66199.1	1.1e-14	7.2e-12
CP014487.1	FORC21_5351	AQQ66146.1	0.13	0.15
CP014487.1	FORC21_5404	AQQ66199.1	0.00033	0.00033
CP001178.1	BCAH187_D0008	ACJ82589.1	0.092	0.13
CP001178.1	BCAH187_D0008	ACJ82589.1	3.1	4
CP009606.1	BF33_5586	AJK37425.1	0.14	0.31
CP009606.1	BF33_5586	AJK37425.1	0.042	0.023
CP009606.1	BF33_5587	AJK37453.1	0.049	0.058
CP009606.1	BF33_5586	AJK37425.1	0.19	0.19
CP009606.1	BF33_5586	AJK37425.1	1.4	2
CP009606.1	BF33_5586	AJK37425.1	2.9e-09	2.9e-09
CP009606.1	BF33_5586	AJK37425.1	1.6e-12	1.6e-12
CP009606.1	BF33_5586	AJK37425.1	0.05	4.4
CP009606.1	BF33_5587	AJK37453.1	0.025	0.024
CP009606.1	BF33_5649	AJK37448.1	2.1	2.6
CP009606.1	BF33_5642	AJK37409.1	0.00022	0.00025
CP009606.1	BF33_5654	AJK37377.1	0.24	0.28
CP009606.1	BF33_5721	AJK37548.1	2.3e-20	2.3e-20
CP009603.1	BF33_5797	AJK31928.1	2.9e-11	1.1e-10
CP009603.1	BF33_5764	AJK31997.1	0.83	0.89
CP009603.1	BF33_5797	AJK31928.1	2.5e-26	2.7e-23
CP009603.1	BF33_5797	AJK31928.1	1.2e-33	3.6e-33
CP009603.1	BF33_5797	AJK31928.1	1.8e-21	7.5e-16
CP009603.1	BF33_5797	AJK31928.1	1.8e-08	1.8e-08
CP009603.1	BF33_5797	AJK31928.1	5.1e-14	1.8e-10
CP009603.1	BF33_5797	AJK31928.1	0.64	0.21
CP009603.1	BF33_5797	AJK31928.1	1.2e-15	1.8e-11
CP009603.1	BF33_5797	AJK31928.1	1.9e-30	7.2e-29
CP009603.1	BF33_5797	AJK31928.1	1.4e-09	2.8e-08
CP009603.1	BF33_5797	AJK31928.1	1.5e-05	1.5e-05
CP009603.1	BF33_5797	AJK31928.1	1.2e-14	1.2e-13
CP009603.1	BF33_5797	AJK31928.1	7.2e-16	7.9e-12
CP009603.1	BF33_5797	AJK31928.1	0.0034	0.0034
CP009603.1	BF33_5797	AJK31928.1	1.5e-16	5.6e-15
CP009603.1	BF33_5780	AJK31959.1	0.27	0.27
CP009603.1	BF33_5797	AJK31928.1	4.1e-35	4.1e-35
CP009603.1	BF33_5797	AJK31928.1	6.9e-45	1.1e-42
CP009603.1	BF33_5797	AJK31928.1	2.8e-31	2.8e-31
CP009603.1	BF33_5797	AJK31928.1	4.8e-22	1e-16
CP009603.1	BF33_5797	AJK31928.1	3.6e-08	0.00013
CP009603.1	BF33_5797	AJK31928.1	1.9e-06	1.9e-06
CP009603.1	BF33_5797	AJK31928.1	3.9e-18	2.4e-13
CP009603.1	BF33_5797	AJK31928.1	3e-18	7.8e-18
CP009603.1	BF33_5797	AJK31928.1	1.2e-16	4e-10
CP009603.1	BF33_5797	AJK31928.1	3.1	0.026
CP009603.1	BF33_5797	AJK31928.1	9.1e-23	9.1e-23
CP009603.1	BF33_5797	AJK31928.1	0.00056	0.00056
CP009603.1	BF33_5797	AJK31928.1	1.2e-21	1.2e-21
CP009603.1	BF33_5813	AJK31978.1	0.19	0.24
CP009603.1	BF33_5797	AJK31928.1	9.9e-09	0.00056
CP009603.1	BF33_5797	AJK31928.1	1.3e-28	1.5e-27
CP009603.1	BF33_5797	AJK31928.1	2.7e-14	2.7e-14
CP009603.1	BF33_5797	AJK31928.1	2.2e-14	7.1e-14
CP009603.1	BF33_5797	AJK31928.1	6.9e-25	6.9e-25
CP009603.1	BF33_5815	AJK31947.1	0.084	0.091
CP009603.1	BF33_5797	AJK31928.1	3.5e-37	3.5e-37
CP009603.1	BF33_5797	AJK31928.1	4.7e-05	4.7e-05
CP009603.1	BF33_5797	AJK31928.1	4.7e-21	4.7e-21
CP009603.1	BF33_5797	AJK31928.1	7.1e-18	4.6e-08
CP009603.1	BF33_5797	AJK31928.1	2.3e-35	1.3e-34
CP009603.1	BF33_5797	AJK31928.1	1.1e-13	3e-10
CP009603.1	BF33_5797	AJK31928.1	8.9e-15	4e-13
CP009603.1	BF33_5797	AJK31928.1	1.7e-16	1.8e-15
CP009603.1	BF33_5797	AJK31928.1	1.7e-08	1.7e-08
CP009967.1	BF28_5555	AJI26403.1	0.39	0.95
CP009967.1	BF28_5800	AJI25993.1	0.15	0.24
CP009967.1	BF28_5555	AJI26403.1	0.082	0.023
CP009967.1	BF28_5554	AJI26222.1	0.045	0.055
CP009967.1	BF28_5555	AJI26403.1	0.048	0.048
CP009967.1	BF28_5555	AJI26403.1	4.5e-09	4.5e-09
CP009967.1	BF28_5555	AJI26403.1	3e-12	3e-12
CP009967.1	BF28_5555	AJI26403.1	0.0057	0.0057
CP009967.1	BF28_5844	AJI25980.1	4.5	4.9
CP009967.1	BF28_5844	AJI25980.1	0.031	0.032
CP009967.1	BF28_5742	AJI26092.1	1.9	2.2
CP009967.1	BF28_5897	AJI26380.1	0.66	0.38
CP009967.1	BF28_5555	AJI26403.1	0.11	6.8
CP009967.1	BF28_5554	AJI26222.1	0.021	0.02
CP009967.1	BF28_5477	AJI26124.1	1.3	1.6
CP009967.1	BF28_5473	AJI26018.1	0.027	0.033
CP009967.1	BF28_5897	AJI26380.1	0.0049	0.0069
CP009967.1	BF28_5743	AJI26350.1	0.44	2.2
CP009967.1	BF28_5473	AJI26018.1	4	6.1
CP009967.1	BF28_5798	AJI26070.1	2.7	3
CP009967.1	BF28_5844	AJI25980.1	7.3	8.2
CP009966.1	BF28_6004	AJI25924.1	0.13	0.17
CP009966.1	BF28_5958	AJI25917.1	0.19	0.23
CP009640.1	AK40_6118	AJI09040.1	0.55	0.71
CP009640.1	AK40_6118	AJI09040.1	0.00025	0.00035
CP009640.1	AK40_6119	AJI09037.1	0.91	1.1
CP009640.1	AK40_6118	AJI09040.1	3.8e-13	3.8e-13
CP009640.1	AK40_6118	AJI09040.1	1.3e-14	2.4e-14
CP009640.1	AK40_6118	AJI09040.1	7.6e-06	8.9e-06
CP009640.1	AK40_6122	AJI09070.1	0.42	0.38
CP009638.1	AK40_6230	AJI08640.1	2e-12	1.7e-10
CP009638.1	AK40_6230	AJI08640.1	5e-25	1.4e-23
CP009638.1	AK40_6230	AJI08640.1	7.5e-29	1.4e-27
CP009638.1	AK40_6230	AJI08640.1	0.015	0.015
CP009638.1	AK40_6230	AJI08640.1	2.7e-19	5.8e-16
CP009638.1	AK40_6230	AJI08640.1	2.5e-08	2.5e-08
CP009638.1	AK40_6230	AJI08640.1	1.5e-14	1.5e-14
CP009638.1	AK40_6230	AJI08640.1	4.3e-16	1.5e-11
CP009638.1	AK40_6230	AJI08640.1	2.7e-29	1.8e-27
CP009638.1	AK40_6230	AJI08640.1	9.3e-07	9.6e-05
CP009638.1	AK40_6230	AJI08640.1	6.7e-05	0.0051
CP009638.1	AK40_6230	AJI08640.1	2.9e-07	0.00014
CP009638.1	AK40_6230	AJI08640.1	8e-14	8.1e-13
CP009638.1	AK40_6230	AJI08640.1	2e-18	9.1e-11
CP009638.1	AK40_6230	AJI08640.1	0.0024	0.0024
CP009638.1	AK40_6230	AJI08640.1	0.15	0.0076
CP009638.1	AK40_6230	AJI08640.1	1.2e-21	1.5e-18
CP009638.1	AK40_6230	AJI08640.1	1.5e-37	1.6e-37
CP009638.1	AK40_6230	AJI08640.1	1.6e-43	1.7e-42
CP009638.1	AK40_6230	AJI08640.1	3.6e-28	3.6e-28
CP009638.1	AK40_6230	AJI08640.1	3.3e-24	9.8e-18
CP009638.1	AK40_6230	AJI08640.1	1.8e-08	5.6e-07
CP009638.1	AK40_6230	AJI08640.1	3.6e-05	3.6e-05
CP009638.1	AK40_6230	AJI08640.1	6.4e-20	5.7e-17
CP009638.1	AK40_6230	AJI08640.1	1.5e-19	1.4e-17
CP009638.1	AK40_6230	AJI08640.1	2.9e-18	2.8e-10
CP009638.1	AK40_6186	AJI08685.1	0.039	0.048
CP009638.1	AK40_6230	AJI08640.1	2.5e-20	6.4e-20
CP009638.1	AK40_6230	AJI08640.1	0.00078	0.00078
CP009638.1	AK40_6230	AJI08640.1	1.3e-21	1.3e-21
CP009638.1	AK40_6230	AJI08640.1	1.5e-08	0.003
CP009638.1	AK40_6230	AJI08640.1	1.6e-29	5.7e-26
CP009638.1	AK40_6230	AJI08640.1	5.1e-14	5.1e-14
CP009638.1	AK40_6167	AJI08686.1	2.2	2.4
CP009638.1	AK40_6230	AJI08640.1	2.3e-14	2.6e-13
CP009638.1	AK40_6230	AJI08640.1	3.1e-27	1.3e-25
CP009638.1	AK40_6230	AJI08640.1	4.6e-34	2e-32
CP009638.1	AK40_6230	AJI08640.1	1.6e-20	1.6e-20
CP009638.1	AK40_6230	AJI08640.1	7.1e-12	2.8e-05
CP009638.1	AK40_6230	AJI08640.1	6.9e-08	6.9e-08
CP009638.1	AK40_6230	AJI08640.1	1.5e-38	9.5e-34
CP009638.1	AK40_6230	AJI08640.1	1.1e-13	3.8e-11
CP009638.1	AK40_6230	AJI08640.1	6.5e-15	5.2e-13
CP009638.1	AK40_6230	AJI08640.1	3.2e-15	3.2e-15
CP009638.1	AK40_6211	AJI08626.1	0.0072	0.0093
CP009638.1	AK40_6230	AJI08640.1	1.3e-08	1.3e-08
CP009591.1	AQ16_5481	AJI08078.1	6.5	6.9
CP009591.1	AQ16_5472	AJI07971.1	0.19	0.42
CP009591.1	AQ16_5471	AJI08047.1	0.01	0.01
CP009591.1	AQ16_5472	AJI07971.1	0.061	0.019
CP009591.1	AQ16_5553	AJI07992.1	4.3e-07	6.2e-07
CP009591.1	AQ16_5471	AJI08047.1	0.042	0.051
CP009591.1	AQ16_5472	AJI07971.1	0.19	0.19
CP009591.1	AQ16_5472	AJI07971.1	2.3e-09	2.3e-09
CP009591.1	AQ16_5472	AJI07971.1	6.9e-13	6.9e-13
CP009591.1	AQ16_5472	AJI07971.1	0.061	4.3
CP009591.1	AQ16_5471	AJI08047.1	0.0092	0.009
CP009591.1	AQ16_5436	AJI07957.1	4.4	5
CP009591.1	AQ16_5435	AJI07998.1	0.78	1
CP009591.1	AQ16_5427	AJI08080.1	0.057	0.069
CP009591.1	AQ16_5427	AJI08080.1	0.96	1.6
CP009589.1	AQ16_5834	AJI02693.1	2.3e-49	6.2e-40
CP009589.1	AQ16_5834	AJI02693.1	1.1e-09	2.8e-08
CP009589.1	AQ16_5834	AJI02693.1	4.8e-27	3.2e-14
CP009589.1	AQ16_5834	AJI02693.1	1.8e-21	2e-20
CP009589.1	AQ16_5834	AJI02693.1	8.6e-11	8.6e-11
CP009589.1	AQ16_5834	AJI02693.1	3e-16	1.3e-09
CP009589.1	AQ16_5834	AJI02693.1	7.2e-10	7.2e-10
CP009589.1	AQ16_5834	AJI02693.1	7.4e-17	7.4e-17
CP009589.1	AQ16_5834	AJI02693.1	2e-51	2.1e-32
CP009589.1	AQ16_5834	AJI02693.1	5.6e-17	2e-12
CP009589.1	AQ16_5834	AJI02693.1	0.0081	0.0081
CP009589.1	AQ16_5834	AJI02693.1	1.8e-35	1.3e-24
CP009589.1	AQ16_5834	AJI02693.1	3.5e-14	3.6e-06
CP009589.1	AQ16_5834	AJI02693.1	1e-64	1.5e-26
CP009589.1	AQ16_5834	AJI02693.1	4.3e-09	4.3e-09
CP009589.1	AQ16_5834	AJI02693.1	2.2e-05	0.0036
CP009589.1	AQ16_5834	AJI02693.1	5e-08	4.7e-06
CP009589.1	AQ16_5875	AJI02701.1	2.7	3.4
CP009589.1	AQ16_5834	AJI02693.1	2.1e-31	1.6e-23
CP009589.1	AQ16_5834	AJI02693.1	1.3e-48	8.2e-36
CP009589.1	AQ16_5834	AJI02693.1	9.4e-46	1e-34
CP009589.1	AQ16_5834	AJI02693.1	5.5e-27	1.6e-12
CP009589.1	AQ16_5834	AJI02693.1	2.2e-24	1e-16
CP009589.1	AQ16_5875	AJI02701.1	0.14	0.16
CP009589.1	AQ16_5834	AJI02693.1	2.3e-07	0.00024
CP009589.1	AQ16_5834	AJI02693.1	1.2e-19	2.9e-13
CP009589.1	AQ16_5834	AJI02693.1	1.1e-82	1.2e-51
CP009589.1	AQ16_5834	AJI02693.1	9e-15	2.6e-07
CP009589.1	AQ16_5834	AJI02693.1	9.5e-14	6.6e-11
CP009589.1	AQ16_5834	AJI02693.1	4e-06	4e-06
CP009589.1	AQ16_5834	AJI02693.1	1.9e-19	3.7e-18
CP009589.1	AQ16_5834	AJI02693.1	5.1e-09	4.6e-08
CP009589.1	AQ16_5834	AJI02693.1	2.8e-42	1.4e-30
CP009589.1	AQ16_5875	AJI02701.1	0.55	0.7
CP009589.1	AQ16_5834	AJI02693.1	4e-18	4e-18
CP009589.1	AQ16_5834	AJI02693.1	0.0021	0.0049
CP009589.1	AQ16_5834	AJI02693.1	7.2e-29	3.9e-22
